Sentence,Sentiment,Topic,Topic Score
But I know there is someone assigned to do so that obviously was not cleaning the ICU.,0.0,4,0.6777362823486328
"We arrived at 9:45, filled out the typical 900 pages of information, and we were told by the woman there that it would be about an hour and a half since she had two other patients to set up.",0.0,4,0.765899121761322
*THIS IS FOR THE SLEEP CENTER ONLY!,0.0,4,0.6529281735420227
I called her the drill seargent of the ward!,0.0,4,0.6563194990158081
How I called my mom I'll never know.,0.0,4,0.7038608193397522
"In short, I do not think that I would use this hospital again.",0.0,4,0.6557465195655823
"Once I was in the holding area, I was treated poorly by the nurse.",0.0,4,0.6558562517166138
"As you walk into the ICU and we have been there twice, it smells of poo.",0.0,4,0.655676543712616
Now the guy has complications from the tests and procedures they did do.,0.0,4,0.6529291272163391
We watched her immediately go sit behind the front desk and overheard her talking to coworkers about their relationship issues etc.,0.0,4,0.6588752865791321
All the other nurses have just had an attitude or have not been around when needed.,0.0,4,0.6557291150093079
The rooms are so small regardless of where you sit or stand your always in someone's way.,0.0,4,0.6801158785820007
and that's what you need esp.,0.0,4,0.6689014434814453
if not there are private rooms available but it's first come first serve.,0.0,4,0.7358709573745728
"I got to stick around the whole time to keep him company, they even offered me the pull out couch to sleep on.",0.0,4,0.7144254446029663
the ER was NOT CROWDED.,0.0,4,0.652704656124115
Run far away from this place.,0.0,4,0.7038283348083496
Nobody would tell us anything.,0.0,4,0.6777969598770142
If I could give 0 stars I would.,0.0,4,0.703866720199585
I mean he hits the call button and it takes 15 mins for someone to show up.,0.0,4,0.7022529244422913
HORRORABLE HOSPITAL.,0.0,4,0.6524488925933838
They called the following day to see how I was doing.,0.0,4,0.7241038084030151
It may be a matter of the hospital thinking they are saving money but it ends up costing them more in the long run by doing unnecessary testing.,0.0129,4,0.6606535911560059
I came here for a reason and running through some test doesn't resolve the problem here.,0.0191,4,0.6549913287162781
He is still there and it has been a matter of not doing the standard tests.,0.0258,4,0.6804136037826538
I feel like I wasted my whole day for nothing with no food or drink.,0.0485,4,0.6601399779319763
My boyfriend was admitted on Friday and we have gotten nothing but different stories from the different Dr's.,0.0516,4,0.7106842994689941
2 years ago I had any emergency surgery at 4 am that saved my life.,0.0516,4,0.7038431763648987
For the room they play home alone on a loop non-stop.,0.1027,4,0.6528822779655457
If I knew this home the same day surgery would turn into 2 nights I would NEVER have allowed my fiancé to be admitted.,0.1027,4,0.6849213242530823
Stay away... My brother was admitted 4 days ago.,0.1027,4,0.6556763052940369
In the past 5 months I was admitted to the hospital and each time my stay was 3 days.,0.1027,4,0.6557154059410095
I eventually was admitted in only after waiting a whole day for a bed to open up.,0.1027,4,0.7572880983352661
My Father - In - Law was admitted through the ER.,0.1027,4,0.7038497924804688
My Mother-in-law was kept in the ER for 27 hours after being admitted for 24 of them.,0.1027,4,0.6557268500328064
"I'm almost thankful for this, because he was absolutely exhausted by the time I had to leave.",0.1063,4,0.7240849733352661
No one came to help change him.,0.128,4,0.6804150342941284
"You tell them 'hi we need your help my xxx needs to use the bathroom,' no one comes for at least 20 minutes.",0.128,4,0.6846894025802612
The level of service here is only outdone by the lack of compassion offered by the staff.,0.1779,4,0.6796541213989258
Okay let me find the doctor.,0.2263,4,0.7038577795028687
Granted we arrived at 9pm and the e.r.,0.25,4,0.6803953647613525
She made fun of me as did other nurses that really had nothing to do with my case all because when the vent was out something happened & I needed a nurse right away but didn't know how to get their attention & called my mom who in turn called them.,0.2846,4,0.7886301875114441
"The whole place is small, ER, waiting rooms and patient rooms so be prepared.",0.2911,4,0.6723099946975708
And I'm sure he was.,0.3182,4,0.6503508687019348
I asked her how she would know since she has been sitting behind the desk after we asked her about 10 minutes ago to please find the doctor.,0.3182,4,0.7209178805351257
"The staff shows absolutely no compassion for the elderly, nor for the family wishes, we were promised physical therapy but have still not received any other than two elderly women who had him walk from one end of his room to the other and then back to bed.",0.3491,4,0.7017576098442078
It's hospitals like this are the reason why walk in clinics are thriving and popping up all over the place.,0.3612,4,0.7241136431694031
i would like to take my time to review plainview hospital.,0.3612,4,0.7279458045959473
Main photo courtesy of me.,0.3612,4,0.7038602828979492
If I could speak to someone hire up I would like to contact them.,0.3612,4,0.7012409567832947
I have never heard of anything like this.,0.3612,4,0.7038671970367432
"He was encouraged to ""get up and move around"" after the first 24 hours.",0.3612,4,0.7241091728210449
"The emergency room was somewhat of a nightmare, because when I was in the ER I was there for 6 hours or so waiting on a bed to open and only seen a doctor twice, and they did make me feel like they were doing me a favor for attending to me.",0.3818,4,0.7216477990150452
Not only was my father in law uncared for but his roommate as well .,0.3919,4,0.7241097688674927
The walker was removed and shared with a person in another room!,0.4003,4,0.6777647137641907
"They have a call button for patients that does not make any noise, just has a small low light that lights up at the top of the doorway, half the help doesn't even pay attention to this.",0.4011,4,0.6892493963241577
Don't come here if you can help it.,0.4019,4,0.6804137229919434
after about 10 minutes I approached the desk and asked the nurse if she could please consult the doctor because I knew she was going to either be admitted or dismissed.,0.4019,4,0.7008192539215088
Lmao no.,0.4019,4,0.6528836488723755
I WISH I COULD GIVE ZERO STARS STAY AWAYYYYYY.,0.4019,4,0.6777732968330383
Btw both times I was brought in by Ambulance and that was a big help.,0.4019,4,0.7481712698936462
"at first we were in a ""regular"" room but we had to share the bathroom so we asked if we can get a private room, and we were transferred that night to a private room.",0.4215,4,0.6500271558761597
The emergency room was immediately welcoming and responsive.,0.4215,4,0.6557018756866455
"However, last week my life was saved at this hospital so I'm a bit partial to them at the moment.",0.4215,4,0.6694058179855347
The bright spot was Dr Shelby.,0.4404,4,0.6857168078422546
Basically they saved my life!.,0.4753,4,0.6738104820251465
"Cleaning could've been better, they had not cleaned the rooms or the bathroom for a whole day, and that was a Saturday!",0.4926,4,0.7304421067237854
During one of the seizures our friend vomited and urinated on himself.,0.4939,4,0.680334746837616
"Someone had my last review taken down explaining what happened,  which is super weird.",0.4939,4,0.6963298916816711
The guy we know in this hospital is a friend of my husband's.,0.4939,4,0.7193275094032288
"If you need wound care, go someplace else.",0.4939,4,0.6596042513847351
Stay away from their wound care clinic unless you have a lot of money.,0.4939,4,0.6730157732963562
I Must be Honest .,0.5106,4,0.662146270275116
Even the Janitor offered to turn one of the lights off because the room was so bright.,0.5777,4,0.6638860702514648
"So many people are anxious about tests like this, but I'd totally recommend anyone who needs a sleep study to come here!",0.6407,4,0.7073396444320679
So the ER has a lot to be desired but once I was in my room things did get better except for the Doctors as I have stated.,0.6597,4,0.6560095548629761
Why would you want to go to school for a profession where you help people if you act like you don't care when it's time to help a patient?,0.678,4,0.730972945690155
That is not the way to help someone to get better.,0.6808,4,0.7417553663253784
Please please please please do not go to this hospital for an emergency.,0.6808,4,0.6971384286880493
My family was away so I was without visitors for a while but like I said never alone!,0.686,4,0.6556955575942993
"I hope he finds a better work environment soon, they don't deserve him.",0.7003,4,0.6743183135986328
"In the end, they took care of me and sent me home better and in one piece.",0.7269,4,0.6634737849235535
Would give 0 stars for all the nurses and registration women except for the fact my doctor (Sam) was very very smart and nice to me.,0.7457,4,0.723433792591095
The only nice thing was this one younger ER nurse with red hair made me laugh a few times at the end.,0.7506,4,0.7124700546264648
I was thankful to be treated nicely and I did not wait long at all.,0.765,4,0.7038105726242065
"I love that
place, like a resort compared to this so-called-hospital.",0.7717,4,0.680388331413269
Make sure you know which button is the one for help haha.,0.7906,4,0.695081889629364
"So, here's my advice to the staff.. try to be alot more attentive to the people you are dealing with especially if their loved one is dying.. act like you give a crap (even if you don't) or find another profession it's pretty simple really.....",0.8055,4,0.7145746946334839
"Yes, the staff was a mixed bag of tricks but the bottom line, I would definitely recommend the place.",0.8126,4,0.6732476949691772
"anywhozzy, apparently they have absolutely no problem whatsoever with child molesters but if you mention it to them, that's where they have the problem, so according to them it A-OK to molest children but not to talk about it or bring it up.",-0.9178,4,0.7092311978340149
Horrible horrible horrible experience.,-0.8885,4,0.6976359486579895
"I gave 1 star bc that's all there is, if there were negative stars I'd give 5 negative stars this place and all the people that work there, is off the charts awful.",-0.886,4,0.7888382077217102
THE SECURITY guard last night at the desk by the ER  4/26/2019 @  9:40pm was SO UNBELIEVABLY RUDE AND NASTY TO MYSELF AND MY MOM!,-0.8793,4,0.7557696104049683
"I've never seen anything like it, Brookhaven looks like a resort to this hell hole.",-0.8664,4,0.7710347175598145
"Awful, Awful, Awful experience from beginning to end.",-0.8402,4,0.7362580895423889
The one nurse I did talk to was rude and nasty and had no empathy whatsoever.,-0.8316,4,0.6708856821060181
Also in 2013 my husband was in an accident and was severely injured.,-0.8316,4,0.694564938545227
"Now here comes the worst situation...yes, worse than the above two.",-0.802,4,0.741757333278656
"Going to the ER is tough, you are at your worst but then when you get there you see than other people are having much worse days than you.",-0.7876,4,0.7699443697929382
"I called to complain again, its been 3 days no call back which means they don't do their job or there are so many complaints  it takes  who knows how long  before they get around  to yours.",-0.7703,4,0.7112391591072083
The Emergency room is very bad; you can died waiting because honestly no one cares.,-0.7346,4,0.6989864110946655
Terrible lack of communication between staff.,-0.6597,4,0.7038674354553223
They are very very RUDE.,-0.6491,4,0.652929961681366
they said i might need surgery but couldn't even tell me what was wrong with me.,-0.631,4,0.670436441898346
..this is the worst hospital I've ever been brought to.,-0.6249,4,0.6803967356681824
They had the wrong patient!!!,-0.6093,4,0.6804163455963135
"Going to get my baby today from NICU after two weeks (and she's not ready for another hour; sheesh) which burned my single non working selfs pockets gas/parking fees, you don't get a free pass for having a NICU baby either you need to buy a parking pass.",-0.5875,4,0.667034924030304
Run down and so dirty.,-0.5777,4,0.6802777051925659
Would give zero or negative stars if I could.,-0.5719,4,0.7376510500907898
I heard them bad mouthing me VERY LOUDLY and talking about my medical issues.,-0.5423,4,0.6804144382476807
Patients had inadequate privacy because one would pull the curtain and reveal the next stall.,-0.5423,4,0.7304039597511292
If your are able to leave a nasty review after having walked out and travelled 20 min to another place-did you truly have an emergency to begin with?,-0.5423,4,0.7556042671203613
Yes I had to wait-- in the hallway -- but I was better off than the car accident and the heart attacking that was wheeled passed me.,-0.5346,4,0.722463071346283
It was loud and privacy was often violated due to how cramped the space is.,-0.5267,4,0.6972367763519287
It is really a shame to have all these people in the Health field.,-0.5256,4,0.7038661241531372
Then he was transferred to Orange County regional and we thought things would be different... Wrong!,-0.5255,4,0.6793356537818909
They had the wrong name on him.,-0.4767,4,0.6804160475730896
It's just terrible.,-0.4767,4,0.652929425239563
"If there is something wrong with you, you need to wait months until the next available appointment.",-0.4767,4,0.708764910697937
Shame on both of these hospitals(Under the same Corporation).,-0.4767,4,0.6529275178909302
"If the ambulance does not honor my wishes for another hospital, which takes just about the same time to get to than this one; then I will drive to the other hospital myself.",-0.4717,4,0.6958812475204468
This hospital is awful.,-0.4588,4,0.6526662707328796
"I think the below review is accurate so I am reposting it: 

""This is an awful Hospital and should have every license revoked.",-0.4588,4,0.6623790264129639
Then of course she was rude and couldn't answer my question.,-0.4588,4,0.7218038439750671
See pictures dirty this was my fathers room.,-0.4404,4,0.7037530541419983
I was running between the hospital and the emergency room trying to find him and was continually told the ambulance did not bring him there.,-0.3818,4,0.7061222195625305
My hubby was taken there by ambulance a few years ago as he was having difficulty breathing.,-0.34,4,0.6731502413749695
"5 min turned into they never came down Lack of Communication between doctors was Horrible the lack of respect for patient care and staff should be reprimanded I would give this place negative stars if able, I would have prefer to go to kings county hospital in Brooklyn then to experience this again.",-0.3045,4,0.7319047451019287
Avoid this place if possible.,-0.296,4,0.6844479441642761
Staff has no idea what they're doing and you will never see a doctor here.,-0.296,4,0.6804109811782837
I would xefinetly not reccommend this hospital to no one.,-0.296,4,0.6529299020767212
We did not bring him there because we were concerned for his mental status... address the issue doc... don't create one!,-0.2746,4,0.6529134511947632
"My father is currently in this hospital, and I'm furious with the care he is not be given!!",-0.2695,4,0.6665131449699402
"There was a child who was sitting in the waiting area with his scalp torn and bleeding profusely and was just given gauze, and told to wait.",-0.25,4,0.6728499531745911
She has not been well since then.,-0.2057,4,0.6804130673408508
The place had to many self destructive people that took away from the care of other patients in need.,-0.2023,4,0.6781781911849976
No sense of urgency even when admitted into the ER.,-0.2023,4,0.6558445692062378
"To top things off, we complain to the patient advocate.",-0.1779,4,0.6775712966918945
"Then two hours later the did another X-ray to see if they got all areas ,around an hour after that they were going to discharge us but  due to there negligence they said that they forgot to put a coban  on a hard cast.",-0.1531,4,0.6685013771057129
"I'm an ER nurse, I understand he was probably a low priority, but where I work and other ERs I've been to with my elderly parents/4 kids etc.",-0.1406,4,0.7481499314308167
The individual at the front desk was rude and slow and made it seem like I was inconveniencing her.,-0.128,4,0.6759119033813477
Unless you are dying or you are very sick and need medical care urgently stay very far away from this hospital.,-0.101,4,0.669492244720459
They could not find two patients despite having full legal names and DOBs.,-0.0951,4,0.6944311857223511
Finally 530pm we decided to leave.,-0.0516,4,0.7038349509239197
"All this time his blood pressure was fine, but now it was high.",-0.0516,4,0.655802309513092
Well guess what sonogram tech left and no one communicated to her she still had a patient.,-0.0258,4,0.6971510052680969
"They have given me FOUR different numbers to fax, NONE of which work.",0.0,4,0.674676775932312
"The last couple of visits, I've been there for quite some time.",0.0,4,0.6557410359382629
We really only came here for the surgery since it had be addressed immediately  and the doctor was here at this day and time.,0.0,4,0.6557602882385254
Don't come to this hospital unless you're in the process of dying.,0.0,4,0.6956512331962585
Let the appropriate people handle the situation appropriately!,0.0,4,0.7417474389076233
"The 8 times I have called, I'm redirected 3 times on average.",0.0,4,0.7233698964118958
this was now 430pm.,0.0,4,0.6529295444488525
Where do we begin?,0.0,4,0.6528944373130798
He arrived at the hospital around 1pm.,0.0,4,0.7038513422012329
Awful!!!!!,0.0,4,0.6526662707328796
It's almost as if they deliberately take as long as possible to charge you as much as possible.,0.0,4,0.677339494228363
Cold fish.,0.0,4,0.6804035305976868
The nurse was unable to complete the paperwork in 4 and 1/2 hours...,0.0,4,0.6918618083000183
Ask me how I know.,0.0,4,0.6804130673408508
This was not my first experience at Stony Brook but unless an ambulance brings me there it will be my last.,0.0,4,0.6660283803939819
Same story when my Mom was brought to the ER.,0.0,4,0.7038611769676208
Two hours later they put the cast .,0.0,4,0.6557341814041138
Get ripped off.,0.0,4,0.6529281735420227
Went to the ER with my disabled child at 10 PM July 20th walked out without even discharge papers  the following day at 8:30 AM over 10 hours spent.,0.0,4,0.717548131942749
After an hour they discovered he was there.,0.0,4,0.652786910533905
Results an hour later then told to do another test before sonogram tech left at 11 .,0.0,4,0.7008518576622009
"Did you pee the bed?""",0.0,4,0.680408239364624
He needs to be schooled in how to speak properly to people!,0.0,4,0.6557194590568542
Still not working.,0.0,4,0.6529104709625244
I'm not a doctor but even I knew the stones would move as that is what stones do.,0.0,4,0.6558717489242554
take your time out and go to a different hospital.,0.0,4,0.6557276248931885
"I've talked to several people at Records, and each have told me a different story.",0.0,4,0.6895400285720825
I was there for ten hours and they wouldnt let me eat.,0.0,4,0.6557456254959106
I would give it zero stars if I could.,0.0,4,0.7241122126579285
They let him lay in bed all day and when I asked if he was getting a physical therapist they said they'd see.,0.0,4,0.7143328785896301
Left sitting in a hallway in a wheelchair.,0.0,4,0.6557154655456543
Now 5:15pm...,0.0,4,0.6529295444488525
Still waiting 45 minutes later we did not see her.,0.0,4,0.7038547396659851
"The nurse said, ""I'll be right back with the paper work for his discharge"".",0.0,4,0.6506586670875549
She got an order for a medication to give him.,0.0,4,0.6557389497756958
It's one thing to get a staff that half-asses things.,0.0,4,0.7015693187713623
I went to ask the nurse a question while she was talking to the other nurse (not work related at all) she told me to wait.,0.0,4,0.6867624521255493
Been here for 5 and a half hours with not one staff member checking on me.,0.0,4,0.691174328327179
Took 20 minutes to get to triage.,0.0,4,0.6803991198539734
They were not very busy.,0.0,4,0.6529293656349182
I got the call from my father in law that he was taken to a hospital as I was out east for the day.,0.0,4,0.6600165963172913
FAR FAR AWAY .,0.0,4,0.6528723239898682
While I was waiting a thought I would check the reviews--- people need to chill out.,0.0,4,0.7659310102462769
"Going to Channel 12, people need to know what goes on when family is not there.",0.0,4,0.7161224484443665
Every person that came in after me has been taken.,0.0,4,0.6528118252754211
I get it.,0.0,4,0.6529281735420227
Please try to avoid this hospital and Ellenville Hospital.,0.0258,4,0.6557815670967102
"Meanwhile nobody is left in the lobby yet I still wait, including several who got here only a half hour ago.",0.0258,4,0.6746530532836914
Please avoid this hospital.,0.0258,4,0.6804146766662598
Please do not visit nor get treated nor serviced by this hospital if you have no medical insurance you wil.,0.0258,4,0.6709790229797363
Everytime I ask the nurse in the lobby about it she says that there were people here longer than me.,0.0258,4,0.6779033541679382
You'll be better off just going to the emergency room.,0.0772,4,0.7038269639015198
No one at NCBH know how to treat people.,0.128,4,0.7236663699150085
Holy crap..the worst...youll turn to a skeleton waiting for a doctor here...grab your heart and fall to the floor and they will walk over you...worst ever..might as well just go straight to the funeral home..,0.128,4,0.6966397166252136
If you are dying or you are very sick make sure someone else is with you 24/7 to protect you.,0.1458,4,0.7561984658241272
This hospital is ran by people who have no sense of respect or urgency.,0.2263,4,0.702758252620697
Because of this hospitals lack of care my child had 3 unnecessary seizures,0.2263,4,0.6585639715194702
it WILL be worth the drive far away from this place.,0.2263,4,0.7240797877311707
"Example, guy who overdosed was treated, refused additional care, fell asleep on the bed, his girlfriend walked through our curtain too.",0.25,4,0.6617391705513
I am pregnant and I have tried to call many times with questions and no one seems to care either; all they do is transfer you from one area to the other.,0.25,4,0.695694625377655
I give the place two stars because one doctor seemed ok.,0.296,4,0.6777994632720947
They determined that he needed a cast .,0.34,4,0.6803920865058899
Agree with the previous reviewer.,0.3612,4,0.681685209274292
She clearly didn't give a damn that I'd been waiting for so long and left me sitting holding my urine sample for an hour (I told her I had it so it's not like she didn't know) until another employee came and took it.,0.3786,4,0.7068654298782349
They let her push for 3 hours assuring us the baby was right there.,0.3818,4,0.6557577848434448
There were much sicker or worse off people than my wife but a little bit of information would have been helpful.,0.3919,4,0.6893472671508789
This hospital definitely needs some work done.,0.4019,4,0.6790428161621094
Won't ever be visiting this hospital again for anything if I can help it.,0.4019,4,0.7038631439208984
Stony Brook hospital saved his life.,0.4215,4,0.6529296636581421
There's many good hospitals in Long Island and this is not one of them.,0.4404,4,0.6529291868209839
"I finally had to get in the car and hand it In myself, only to find out that additional information was needed outside of what was outlined.",0.4939,4,0.7494280934333801
"So, what I spent a single hour doing in urgent care, they spent seven hours doing.",0.6124,4,0.7059739828109741
Montefiore is a few feet away and you have a better chance over there though their ER gets very busy!,0.636,4,0.6777190566062927
I will make sure I take my sweet time about paying the bill when it comes.,0.6486,4,0.6621007919311523
"Like I almost ran out the door like a mad woman cuz I couldn't sit down lol fun times 

Some of the nurses where really cool so I have three stars.",0.6554,4,0.7138960361480713
And please don't rely on your camp vans or on your camp driver to transport kids to medical care!,0.6996,4,0.7320436835289001
"I wish I could zero stars, because they should be shut down with the care they give!",0.7345,4,0.6703483462333679
Said doctor decided that my significant other was perfectly fine and didn't want to run any more tests.,0.7634,4,0.6722298860549927
This hospital needs some serious help.. And that one star is only for the sweet security man who greeted me with kindness,0.8481,4,0.6961448192596436
"This time they're pushing Percocet on me when I've said many times I don't take this stuff because it's bad for you obviously, but you are masking my pain so you can discharge me and I become someone else's problem.... or worse I need surgery because you misdiagnosed me and released me doubled over.",-0.8968,4,0.6671290397644043
"(There was a whole other situation that happened that was just as bad but too personal to get into and I'm consulting a lawyer about as well...) unfortunately Stony Brook is a better option than Mather or St. Charles but still in my opinion a terrible place to be if you're sick, in pain, scared and needing someone to care and want to help you.",-0.8779,4,0.6865614056587219
I could not believe that this hospital was so incompetent that they couldn't even see that he was released with that a week before and now from laying in the bed for so long it's no wonder he was getting worse!,-0.8704,4,0.7051951289176941
They were fooling around on the computers and gossiping to each other while I was having severe chest pains and other patients were waiting to be assisted for several hours.,-0.8658,4,0.6572808027267456
"I can't say enough about how well she was treated in spite of her temper tantrums, screaming fits, etc.",-0.8481,4,0.66383957862854
If this is the best...would hate to see the worst.,-0.8316,4,0.6777607202529907
"Avoid this hospital, it has a extremely bad reputation stretching over 30 years and has not gotten better.",-0.8126,4,0.6777405738830566
The kind of tragedy that would make anyone of any age insane.,-0.8122,4,0.6694420576095581
"However, the triage area was very dirty, 2 of the nurses who were attending to him were very dirty, they would open up needles and leave the plastic wrapper on the bed ; they left gauze pads lying on the bed ; they took off the ekg stickers and threw it on the floor in the triage room... My dad spent 10+ hours in the triage and all this time not one person came in the room to clean around.",-0.8067,4,0.7192544341087341
"I was pissed, so I stuck to my demands and WITHIN 4 DAYS, my father was back in the VA Home!",-0.7969,4,0.6538387537002563
Shame on you Dr whatever is your name and shame on you Stony Brook!!!,-0.795,4,0.724111020565033
?Students meds texting there friends and showing pictures to each other.. it was very sad try Mather or peconic bay they care a lot more.. shame shame on you so sad,-0.7708,4,0.7226826548576355
"Unfortunately, the hospital rooms were very dirty and unkept during our two day stay... and cramped as well..I would give that one star.... the lobby looks great... but does not represent what you are going into... :(",-0.7647,4,0.7020407915115356
"Every time, I get one of these attacks, I feel like I am going to die and my heart will stop working.",-0.7579,4,0.6674534678459167
"IF I COULD GIVE THE A 10 STAR NEGATIVE, I WOULD!!!",-0.7437,4,0.7376510500907898
"Staff , especially ED Doctors are rude , unprofessional and condescending.",-0.743,4,0.6557114720344543
"First of all, I don't care how you feel, I am the one at the hospital sick, not you.",-0.7121,4,0.6686669588088989
Other patients actually told her many times to kill herself.,-0.6908,4,0.7139992117881775
My health and the health of my baby were at serious risk but the Midwives refused to allow me to speak with an OBGYN and refused to give me a c-section even though my labor failed to progress.,-0.6908,4,0.6717257499694824
This hospital is the worst!!,-0.6892,4,0.652915894985199
Had to wait with my elderly father for 5 hours until they gave him Meds that would stop his pain.,-0.6705,4,0.6970685720443726
You will wait over five hours and no one will be concerned about your sick family member.,-0.6705,4,0.7326038479804993
Stony Brook Hospital is fucking worst hospital ever.,-0.659,4,0.6803959608078003
It is an abuse.,-0.6369,4,0.6529238820075989
He had a broken hip and his bed collapsed at one point.,-0.6369,4,0.6776429414749146
St. Francis is an hour drive away but since my children are sleeping and I don't want to wake them I will somehow suck it up and wait until the morning to go if I need to.,-0.6349,4,0.7413961291313171
Worst decision ever.,-0.6249,4,0.6681869029998779
This is by far the worst hospital I have never been too.,-0.6249,4,0.652915894985199
I was treated worst than an animal would be.,-0.6249,4,0.7240886688232422
One of the worst hospitals in Long Island.,-0.6249,4,0.652915894985199
Worst hospital.,-0.6249,4,0.652915894985199
She is also having a hard time dealing with her father who is extremely sick.,-0.6115,4,0.6605866551399231
I have complained many times to no avail.,-0.5994,4,0.7034200429916382
"She has never been in trouble with the law, she is a Junior in college going to SBU..  She is just a young adult who has experienced major tragedy in her life and has had a very hard time coping with it.",-0.5907,4,0.6765760779380798
10 and a half hour wait for a cat scan is just insane no matter how busy it is.,-0.5859,4,0.6755726337432861
Really horrible.,-0.5849,4,0.6529296040534973
She was sent for a sonogram at 7 PM and then left to sit in the emergency room waiting area until 4:00 AM!!!!,-0.5815,4,0.6924645900726318
"If you rely on the staff of this miserable place, they just might send you home without doing anything to actually *help* you.",-0.5789,4,0.7259520292282104
This is ridiculous that these test were done hours ago and no information is available.,-0.5719,4,0.7016308903694153
"In general there is lack of staff, and a lack of knowledge that has been referred to as inhumane as told by the patients I've treated.",-0.5574,4,0.6670250296592712
The woman who answered the ER desk was a loud mouthed nasty person from the second she picked up the phone.,-0.5574,4,0.6835013031959534
Horrible service at er.we have to wait almost 5 hours to get attention from one of the doctors and my wife is 6 months pregnant.,-0.5423,4,0.7588332295417786
He claimed that he could do whatever the fuck he wants because he's a doctor.,-0.5423,4,0.7038629651069641
Every time I come here I leave in the same amount of pain I came in with.,-0.5423,4,0.6759750843048096
Horrible.,-0.5423,4,0.6529296040534973
"Still waiting in a hallway for any medical staff to see my mother, she has missed her meds for Parkinson's and high blood pressure.",-0.5267,4,0.6830002665519714
"We waited over an hour for discharge papers when i finally go to speak to a nurse who tells me ""No you are waiting for a bed to stay the night upstairs in the burn unit"" which I than inform her No we have already been to the burn unit they told us we are being discharged and can take our son home.",-0.5267,4,0.6533889770507812
I went back to do actually more work than before I got hurt.,-0.5267,4,0.7105591297149658
I was being torture almost every night with 25 patients and no help from nurses.,-0.5267,4,0.6592812538146973
I hurt my back helping this patient to the point where I had to stop working for a few months.,-0.5267,4,0.7482000589370728
If I didn't hold this patient when he stood up from the chair he would've got hurt.,-0.5267,4,0.7709507942199707
This hospital is unsanitary & extremely incompetent.,-0.5256,4,0.679393470287323
How incompetent!,-0.5255,4,0.651640772819519
"Not sure how I feel about the electronic elevators, I don't think they really speed things up much, and I feel sort of trapped inside without the option to override my original selection and choose a new floor.",-0.5195,4,0.7603965997695923
"Some days better, some worse, much worse.",-0.5106,4,0.7223556041717529
They sat me and my husband outside with many other sick people until we were called.,-0.5106,4,0.7110139727592468
My blood pressure skyrocketed so high that I was at high risk for a stroke.,-0.5106,4,0.6854661703109741
needs to be spoken to about this annoying situation.,-0.481,4,0.6554588675498962
"Too I have treated many , many patients who've gone through the Stony Brook ( broken system) .",-0.4767,4,0.7240983843803406
"I'm just having a rough couple of days, and it's getting worse.",-0.4767,4,0.7038572430610657
I don't know which is  worse Stony  Brook  or St. Katherine's,-0.4767,4,0.7034928202629089
It's ridiculous!!,-0.4738,4,0.6529284715652466
Hated being hospitalized and was generally creating  a scene every day.,-0.4588,4,0.6511451601982117
"There is no sense of urgency in relieving patient pain, especially in the ER.",-0.4588,4,0.6557415723800659
This lady was rude and disrespectful.,-0.4588,4,0.6804134249687195
Everyone was rude to us until the actual attending got a clue.,-0.4588,4,0.6730049252510071
My back was killing me every night and my depression was getting worst but nobody cared.,-0.4404,4,0.684320867061615
"She was having very bad side effects on one of them 
  I was unsure if I really wanted to go public with this, but the stigma about mental health issues has to end.",-0.4398,4,0.6746987104415894
"Believe me, with 5 broken ribs the LAST thing you want is to go thru all that again.",-0.4215,4,0.6743673086166382
Somebody in HR told me they could but when they spoke to the manager Diane Marrone she said she had no positions open for any other shift.,-0.4215,4,0.653649091720581
He came home very unstable after being flat on his back or in a chair all week.,-0.4201,4,0.6746217012405396
Very careless with patients.,-0.4201,4,0.652923583984375
"They are not able to admit him to a medicine ward, no beds available and 25 people in the ER waiting for beds.",-0.4199,4,0.7021637558937073
"SHE REFUSED TO GIVE HER NAME, WIONDER WHY???",-0.4098,4,0.6560577154159546
This is your life we are talking about and I would not trust Stony Brook with my life.,-0.4023,4,0.7241116762161255
"My father was literally wasting away in this hospital, day after day nothing was being done.",-0.4019,4,0.6571240425109863
"If affects people of all different backgrounds, however, she should have  never experienced being put into a place for so long and to come out traumatized.",-0.4019,4,0.6512868404388428
When it was time to return to work I asked if I could be accommodated to a different shift since i had this health problems.,-0.4019,4,0.6722373962402344
Now I got back problems because of the people working at this place.,-0.4019,4,0.7311203479766846
There's no barrier between them and me at all.,-0.4019,4,0.6528794169425964
What I experienced is NOT second hand.,-0.3875,4,0.67768394947052
"I gave birth, via emergency c-section, at 2:00 in the morning on a Sunday.",-0.3818,4,0.7071698307991028
Then we waited in hallway outside emergency room.,-0.3818,4,0.6777211427688599
The Emergency Room is a poorly run and unorganized department.,-0.3818,4,0.6777418851852417
"We went to Stony Brook Hospital,  we waited over four ours to see a DR and have a room in the emergency room.",-0.3818,4,0.6971064209938049
Immediate attention to a emergency case.,-0.3818,4,0.7240917682647705
"I'll be charitable here and just state that my sister in law was probably the worst patient they had that week, if not that month, if not that year.",-0.34,4,0.7039908170700073
"However upon another visit , another one of my children was admitted with a head injury.",-0.34,4,0.7580786347389221
Many doctors as this point consider her a high risk or whatever and don't want to deal with her.,-0.323,4,0.7242357134819031
"Finally a DR came in and was very unprofessional,  i was unable to get his name but he sat on the garbage can with his feet up on the chair.",-0.3174,4,0.6576023101806641
Avoid at all costs.,-0.296,4,0.6529284119606018
