Hospital Name,Link,Summary,Overall Experience,Timeliness,Cleanliness,Friendliness,Spaciousness,Average Rating,Quietness,Cleanliness2,Helpfulness,Communication
St John's Riverside Hospital,https://www.yelp.com/biz/st-johns-riverside-hospital-yonkers-2,"Your loved one's health and safety is not a priority, and if anything good comes out of your experience at St. John's, you will have beat the odds and you should seriously consider playing Lotto- ASAP- you are the lucky one!SPLITMaybe having a nursing school at the hospital fosters a great care giving culture.SPLITWhile are St. John's, you will have to deal with the underhanded social workers who will try to obscure your rights are a patient, while attempting to indicate that they have your family member's best interest at heart.SPLITThe state needs to come and intervene and do an inspection as to what is really going on inside of this hell hole plus there is a an open air drug market right out front!SPLITI took her there in the hopes of getting her help but it seemed like to all they wanted was to collect a check these people are disgusting vile human beings how can they even have a Saint's name attached to such an establishment?SPLITNo heads up, no real planning, no discussion of how the patient actually feels.SPLIT71",52.0,50.0,33.33333333333333,0.0,0.0,2.1818181818181817,86,95,90,89.66666666666667
Nyu Langone Hospitals,https://www.yelp.com/biz/nyu-langone-health-tisch-hospital-new-york,"Professional educated doctors, hard working & caring nurses, clean equipped modern rooms with wonderful view, outstanding services, great food, etc...During hard time of my life the NYU team makes everything possible to treat me and help recover before and after surgery.SPLITThey all have a great bedside manner and seeing as I like to joke around and have some fun...it's nice when the staff has the ability to laugh and smile as well.SPLITI wish I could speak to Ken Langone because his goal was admirable  To bring together a bunch of great doctors under one roof, and utilize technology to make it easier to integrate care for the patient ( again being generous to assume that rather than the classic definition of roll up it wasnt done for just the money savings.SPLITI encountered unethical treatment by staff whose philosophy with their licensure makes ""do no harm"" a primary mantra, outrageous behavior from nursing at all levels including the overnight charge nurse (Jackie), and no way to officially complain and be taken seriously.SPLITMay be good for stitches and the flu, but if you pose a complex clinical problem, you're just going to get condescension that you need to see a specialist, no matter the distress and pain you're in.SPLITbut she insulted me and made a mockery of me and then in lies to cover herself she said she felt threaten.SPLIT2698",36.35892116182573,29.58579881656805,22.222222222222218,84.61538461538461,0.0,2.923636363636364,79,90,90,90.0
Wyckoff Heights Medical Center,https://www.yelp.com/biz/wyckoff-heights-medical-center-brooklyn,"went here as an outpatient for the first time to have a minor surgery and I was impressed of how accomodating the hospital staff were... the nurses were so kind plus a shoutout to the anesthesiologist doctor whom I forgot the name, who was very handsome and ofcourse and very kind guy.. thankful also for dr. ernesto mendoza for the success of my surgery... :-)SPLITNow let me explain why I give 4 to Wyckoff, after I pass ER and taking upstairs for testing/ surgery everything was completely different, MDs were GREAT, nurses were GREAT, Surgeon team was AMAZING and it was as clean as hospital gets, stayed there 5 days and left fine, very fine.SPLITI would like to give special thanks to Nurses: 

Gloria
Cheryl
Rachel
Christine
Letticia

I had free child birth classes led by the amazing nurse and friend Diana Tadros.SPLITDespite the fact that I told her I had terrible pain in my ear, she jammed the otoscope into my ear so fast and without any care that I screamed out in excruciating pain, almost passed out, and started to cry uncontrollably (which of course made the pain worse).SPLITI would not recommend anyone to go to Wyckoff medical center to get the tooth removed because my daughter went there on Monday got her tooth removed they had to cut her gum to remove another piece when home in a lot of pain only gave her Motrin then this morning her mother had to rush her back to the emergency room because she was having pain going up to her head and could not see and they had her sitting in the room waiting then the dentist came and he was very nasty and touch her to and she is in more pain nowPlease if you have to take consult with a private Dentist do not go to Wicoff medical center or hospital what ever they called itSPLITThis is the worse hospital ever my dad for 24hrs was  sitting in a room with nothing to eat of drink every time we went to ask @ the nurses station sense 9am yesterday they kept on saying the doctor was on his way 24hrs later still waiting on the doctor plz hospital only want to make money of the insurance they should shut this hospital down to doctors walked in the room & 1 cancer specialist told us he doesn't think my dad has cancer the house doctor for Christmas his hospital said he thinks my dad has cancer & they need to run some text & start medication this hospital only wants to make money not help peopleSPLIT1594",30.0,21.917808219178077,17.647058823529417,33.33333333333333,0.0,1.807407407407408,83,90,75,82.0
Saratoga Hospital,https://www.yelp.com/biz/saratoga-hospital-saratoga-springs,"Kudos to Saratoga Hospital for putting together such a great Phase Two team: Tabitha and Cindy you are two of the kindest, most compassionate people I have ever had the pleasure meeting; thank you from the bottom of my heart.SPLITI appreciate everything that they did for my Dad, but sure wish they would invest some money into improving the facility and the equipment.SPLITEveryone - from the folks that checked me in to the nurses, doctors and technicians - were kind, caring, professional and courteous.SPLITInstead you made me feel bad in losing my temper, made me almost fall and than a panic attack, all because of your ignorance.SPLITI was just a means to bill another insurance company $5,000 for two pills of pain killer, they dont care about their patients, only the money.SPLITThe pain medication wore off and I didn't get that until almost a half hour later and I was in horrible pain.SPLIT304",35.04672897196261,30.0,20.0,75.0,0.0,2.75,86,93,94,91.33333333333333
Queens Hospital Center,https://www.yelp.com/biz/nyc-health-hospitals-queens-jamaica,"I wasn't a patient but I was here everyday with my best friend for her surgery which was 3 consecutive days.SPLITGod bless all in this emergency room,all of them they are so nice,so careful, they are all very kind and they try for the bestSPLITStaff are very cheery, even  early in the morning always  greeting people in the elevator and wishing you a good day.SPLITThis hospital is horrible Do Not go in case of emergency, they are very neglectful completely ignored patients who cry for help, and they put intoxicated 1-1 patients who are disturbed next to other patients !SPLITAlso the social worker interviewed a teen about suspected abuse, in the same room as us, and there was another teenager there with no guardian who was severly mentally ill, and they were not doing anything to calm his fear and anxiety.SPLITThis is the worst hospital with the worst doctors, I have ever been to.SPLIT395",31.95488721804512,21.73913043478261,13.636363636363635,100.0,100.0,1.9555555555555555,85,95,81,88.33333333333333
Brookdale Hospital Medical Center,https://www.yelp.com/biz/brookdale-hospital-medical-center-brooklyn-6,"Brookdale Hospital may not be as nice looking or have the best talented staff as Mount Sinai or North Shore (the other two hospitals my family usually prefers)  but their staff appear to be more caring and have better bedside manners.SPLITThe nurses were responsive and professional, treated the parents well, and most importantly, they were great with the babies.SPLITHe took special care of my love one.SPLITNO blankets, NO Pillows, NO mesh underwear to change, NO hats for the babies, DIRTY Linens, Dirty Gowns, Food SUCKS.SPLITThese doctors told my mother that her sore throats were due to tonsillitis.... my mother doesn't have any tonsils, as they where removed when she was a child...


Wanna see the kinda shit that happens damn near all the time in th ER waiting room, besides the numerous gun shot victims and stab wound victims that come limping through there?SPLITParent with sick children now must sit in the waiting area with the adults who are ill, mentally ill, physically ill, junkies, angry individuals and etc etc.SPLIT563",26.944444444444446,18.918918918918923,23.33333333333333,0.0,0.0,1.8392857142857144,80,86,71,84.66666666666667
Westchester Medical Center,https://www.yelp.com/biz/westchester-medical-center-valhalla-2,"They provided exceptional care while promoting respect, dignity and integrity for the people they care for.SPLITFind a place that not only has a reputation for excellent specialists but also has a reputation for respecting and communicating with their patients and care givers.SPLITThis hospital is clearly run by men who are trying to secure high ratings from the best technological advances and highest degree of specialization with far less attention to basic recuperation and care patients need to get better on their own after specialized attention.SPLITThis hospital is one step above urgent care impossible to get anyone to be truthful my father in law spent 45 days in icu after surgery diagnosed with parkinson symtons and treated with wrong medication then they realized it was icu pychosis removed from meds by this time sepsus terrible bed sore that needed  surgery never turned him in icu and then puenmonia then 3 times vented
Then trac but the most unbelievable somendoctornon ovenite shift put him bac on parkinsons med finally move him to floor where they can begin rehab one week no rehab discharge him or should I say dump to rehab nursing home if u can believe this got to nursing home late afternoon had fever ran test and he has urinary tract infection pnuemonia and they need to call in infectious disease doc for bed sore what a dump job they should be ahamed of what they did its criminal to release a very very sick person to a nursing home and suffer they will probably will have to send bac to local hospital to suufer moreSPLITI went in because I am pregnant and was having severe pains and wanted to check on my baby so I contacted the ER and it was the worst mistake ever!!SPLITTo add misery there was a poor older gentleman  sitting there,  his Cather bag was full and he was trying to stop his bleeding, clearly in pain, again no one paying any attention.SPLIT689",33.263157894736835,19.148936170212764,13.79310344827586,100.0,0.0,2.08,70,81,77,84.33333333333333
New York-Presbyterian Brooklyn Methodist Hospital,https://www.yelp.com/biz/newyork-presbyterian-brooklyn-methodist-hospital-brooklyn,"I had overall a good experience considering how annoying it is to spend 15 days in a hospital bed and having a life changing surgery, they took care of me and made sure my baby was born healthy, the people at the sonogram section were wonderful (also, I wanted to get my sonograms there for my second pregnancy, I gave up after the woman at the front desk was so rude and disrespectful over the phone) ,we had a wonderful nurse after my baby was born who was super gentle and helpful AND i will be going back there without hesitation for my second delivery :-)SPLITPeople who are pigs 
My medical treatment was superb absolutely excellent both in E R and on7 south yes I had to wait a couple of hours for a bed and didn't enjoy it but Thebes I finally got had been being used by another person with a medical condition so the wait became more understandable 
I challenge anyone to find better care than I received during my stay
The nurses, techs, etc on that floor constantly go well above and beyond
I thank you allSPLITI hope they can remedy these things but I would not bring any sick person here and comfortably trust they'd get the proper care.SPLITIn particular, I had a doctor (not intern or resident this time, but the woman who was responsible for treating me) who was VERY rude and unfriendly (some of my nurses disliked her too) and one nurse who completely ignored me if I paged her, refused to give me more blankets, didn't get me heating blankets or anything, even though I had a terrible fever and chills, and was in a great deal of pain fighting off an infection that almost made me septic, and waited hours before she admitted she could give me painkillers.SPLITThe left side of lower lip is destroyed & I'm dealing with that now 

I still have some discomfort with my tooth 

I would not recommend this place for anyone with a medical emergency 
It gets 2 stars because it's not filthy & in a good location 
Other than that they are incapable of resolving any pain or attending to your needsSPLITI came here because the ambulance will not take me to the true presbyterian in Manhattan where I had the surgery on my foot I was I. Alot of pain and bleeding the er doc took my bandages off call podiatry they rewrraped it and said I was being discharged in the meantime I started getting chest pain after telling the nurse she said she would tell the doc but didn't I told the doc myself and she dismissed me gave me discharge papers and sent me on my way the next day it had gotten so bad I couldn't even breath so I went to another hospital turns out I had a minor heart attack and 90%of my artery was blocked thinking if getting a lawyer to sue MethodistSPLIT3634",31.53607447633825,23.88059701492537,17.730496453900713,78.94736842105263,0.0,2.2870967741935484,80,89,83,88.33333333333333
Harlem Hospital Center,https://www.yelp.com/biz/nyc-health-hospitals-harlem-new-york,"When I told them that after getting out of hospice care 5 years ago that my mother changed and signed her own- DO resuscitate agreement- and that as her health proxy- it was my job to do my best to govern over this wish for her- they listened-and this team is giving my mom every fighting chance she requested!SPLITI am confident that any patient in your care is truly fortunate to receive the optimal services that you and your team provided to me.SPLITPenny and Reggie were the best, we laughed, yes laughed a lot.SPLITHarlem Hospital has such a bad rep that until October 2008, when i needed to go to an emergency room, I avoided HH; I've been to Lenox Hill for a sprained ankle, and New York Hospital for a sore throat turned bad.SPLITThis hospital is horrible, horrible, horrible.SPLITI visited the  emergency  room Saturday  night,encountered  the  Worst nurse..nurse williams,that ever lived..INCOMPETENT  OR OBTUSE are the only words to describe  her performance..notified  on call doctors  of her unprofessional  demeanor  and knowledge..the doctors  agreed..warning  to  all, if you have an emergency, stay clear of harlem  hospital  if said nurse is on dutySPLIT357",34.17721518987341,22.222222222222218,32.0,0.0,0.0,2.2,80,90,71,81.33333333333333
St Charles Hospital,https://www.yelp.com/biz/st-charles-hospital-port-jefferson-2,"We had went to Good Sam in Islip initially which wasn't the best experience for her but the care and staff was more then amazing - I can't stress this more - Amazing sweet knowledgeable people - from aids, RN, Doctors, everyone, even the Hunter Ambulance company.SPLITI was dreading coming in for this test an almost cancelled but The tech made me feel very comfortable an she was very nice and caring.SPLITHowever, his NA Nicole was awesome, treating my dad with dignity and respect, care and concern.SPLITMRI techs with no  CT training and CT techs with no MRI EXPERIENCE  are being forced by their admin to cross train making a very unsafe and hostile environment!!SPLITSAD actually, as she almost gave my mom the wrong medicine as I told her two times what my mom was allergic with!.SPLITThe problem is they are severely understaffed and cannot provide adequate care to the patients.SPLIT328",33.031674208144786,19.230769230769234,25.0,100.0,0.0,2.3157894736842106,87,92,91,90.66666666666667
Mercy Medical Center,https://www.yelp.com/biz/mercy-medical-center-rockville-ctr,"I delivered my baby at this hospital April 2018 because the best OB doctor in world delivers babies and work there Dr Tomack.. Dr Tomack is amazing, wonderful caring and great my whole family loves her
And Nurse Kathleen Giretti was amazing as well in taking care of me before and after i delivered my baby she made me feel comfortable and also gave me a few laughs she was more than I could have ever asked for from some taking care of me at a time like having a child

Words can't express how much I want to thank both Dr Tomack and Nurse Kathleen GirettiSPLITThe care he received was excellent (*****).......doctors, social workers, PT/OT, nurses, aides......everyone provided wonderful care and we were very, very pleased!SPLITMercy is surrounded by two much larger hospitals  but I'm glad I went to Mercy because they know there between some big name hospitals so they care more and have that Mercy touch.SPLITCurrently sitting in a half empty emergency room -- all the patients' family members are yelling because they haven't been helped and are mid-asthma attack, there's urine samples lying on the floor and the bathroom is disgusting.SPLITThe place is disgusting, dirty and the ER is a horrible mess.SPLITSo the new nurse then informed me in order to do the scan they needed that specific blood test  I was beyond furious but I stayed because I was worried about my health .to make this shorter they are so inconsiderate very loud near the patients that are trying to rest , if they see you looking their way in need of assistance they put their heads down .SPLIT684",39.41908713692946,22.857142857142854,20.0,66.66666666666666,0.0,2.606060606060606,85,88,81,86.0
Phelps Memorial Hospital Assn,https://www.yelp.com/biz/phelps-memorial-hospital-center-sleepy-hollow-2,"Have my 92 year old mom here taking care of procedures and testing....this place has a great bedside manner....they are polite and considerate and put the patient first.....such a pleasant experience.... thank you Northwell for a better place to be!SPLITThe staff is wonderful and they've grown, yet they still retained that friendly and helpful atmosphere that make it a great hospital!SPLITI wish all hospital would function the way Phelps does,  it's not ridiculously over crowded the cleanliness is superb and the staff was incredibly amazing.SPLITIf her sepsis and organ failure miraculously improved, she still would be dying of cancer with no other cancer treatment options left.SPLITMy family & I knew the cancer had metastasized but we did not know how advanced her cancer was at the time she passed.SPLITShe was in her early 60s and died from breast cancer.SPLIT288",39.613526570048315,18.75,14.285714285714285,0.0,0.0,3.2571428571428567,85,97,92,91.33333333333333
St Luke's Cornwall Hospital,https://www.yelp.com/biz/st-lukes-cornwall-hospital-newburgh,"In all instances the service has been great, not mind blowing but pretty darn good compared to years ago.SPLITTests were run quickly and the staff was super kind and efficient.SPLITFriendly, fast, easy check in, no wait and every back to back staff member was helpful and caring.SPLITAwful staff, dirty bathrooms, and a massively underfunded emergency and ICU department makes this, to me, a death trap of a hospital.SPLITThe only negative was that it was not clear where to park when arriving at the emergency room in my car.SPLITFurther they sent me home with pain killers and no support for the spine and told me to get bed rest for 5 days.SPLIT222",38.95348837209303,27.27272727272727,0.0,50.0,0.0,2.3793103448275863,82,91,86,88.33333333333333
New York-Presbyterian/Hudson Valley Hospital,https://www.yelp.com/biz/hudson-valley-hospital-center-cortlandt-manor-2,"Staff is always friendly from the volunteers in the beautifully decorated gift shop where you can always go fresh coffee and snacks to the security who greet everyone with a smile.SPLITIf you ever have an occasion to use this hospital or visit a loved one there, I can say with confidence that you will have the best possible experience that a hospital can provide.SPLITOn behalf of myself and my loved one's family, I'd like to thank everyone at HVHC for their care and compassion during a very difficult and trying time.SPLITI was not surprised that their response was to blame me for not asking hospital staff to remove folks from my father's room and to disregard the unprofessional behavior of their medical staff.SPLITUpon coming into the ER and  
A--witnessing people being utterly ignored by the staff, 
B--the whole 3 hour goddamn wait IN the emergency center, 
C--the disrespectful nurses who could really give two shits about anyone or their privacy.. [are you kidding me, you want me to change in front of everyone, NOT in my own curtained off area, but in the hallway] and 
D--the lack of empathy for the senior citizens made my blood boil.SPLITSHAME ON THE PEOPLE WHO BEHAVED BADLY AND THOSE WHO ARE PROTECTING THEM.SPLIT180",41.07142857142857,12.5,33.33333333333333,0.0,0.0,3.25,90,93,92,92.0
Hospital For Special Surgery,https://www.yelp.com/biz/hospital-for-special-surgery-new-york-5,"My wife had an incredible pain free total hip replacement on August 28th 2017 by Dr.Peter Sculco , She received the best of care ,all the medical support and social services teams were incredibly helpful, I would say the care was so great we were sad to leave the in  patient unit as
knowing from our past  events that other  NYC hospital's did not have this quality of care & input, amazed how this critical surgical event went so well ,Thanks to all at HSS!SPLITYou will get the best doctors, best nurses, best physical therapy and best surgical outcome.SPLITIt is staffed with the best of the best and there is just a feeling you know you are in the best care possible.SPLITI called all three only to be told that they are only scheduling for late November and December, one of them suggested I go to an emergency room.They don't care if you are a former patient of theirs,
I frankly believe that they don't care about patients that experience problems after the surgery, one there is no money there and second it makes them look bad so they'd rather you go to another hospital and deal with your problem.SPLITC.Demetracopulos...His staff never returns my call or they would just say he hasn't gotten his O.R schedule.. can't figure out how they can keep pushing me off when I couldn't even walk on my foot anymore and I'm in excruciating pain 24 / 7 ... maybe the staff doesn't wanna go thru all the paperwork affiliated with workers comp case...I had prior surgery there with different doctor's with no problems when I had blue Cross blue shield...SPLITI was bullied by staff, stalked by the infusion nurse Lisa even though I told her I didn't want care from her and when I complained about it PCC Linda Leff launched a campaign to have me banned from the hospital.SPLIT1819",43.01158301158301,25.179856115107913,29.48717948717949,75.0,66.66666666666666,3.608695652173913,89,96,96,92.66666666666667
Putnam Hospital Center,https://www.yelp.com/biz/putnam-hospital-center-carmel-2,"It was no surprise to me that this stress manifested itself at the start of the CT but I was fortunate to have a superb CT tech (Hector A) gently encouraging and superbly competent guide me through the process.SPLITFriendly and caring staff...made a good first impression during my same-day surgical procedure with anesthesia.SPLITWhat a really nice hospital with polite, cordial sign in, efficient staff, really wonderful nurses in ambulatory surgery with a procedure that required anesthetic and blasting away the kidney stone.SPLITI am sitting in the emergency room on a Sunday afternoon ..with an 81 year old mother with extreme stomach pain for two hours and they completed her blood pressure and took her insurance info and let her just sit in pain ..I spoke to the lady twice with no results ..just disgusting
DON'T TAKE YOUR LOVE ONES HERE
Update four hours..no doctor ..just sitting hereSPLIT2012ish My back pain is just a pinched nerve, but my neck spasms to the point of muscular locking and I'm ok they told me Currently I'm suffering from all sorts of pains, mostly I feel like my insides are bleeding and an elephant is crushing my chest and I got sent home barely able to walk, breath, or see because I was so dizzy.SPLITSo to all of you Cock sucking  employees at this dumpy hospital you should all be ashamed of yourselves and fuck you.SPLIT309",37.17948717948718,10.0,0.0,0.0,0.0,2.414634146341464,90,93,91,93.33333333333333
Mercy Hospital Of Buffalo,https://www.yelp.com/biz/mercy-hospital-buffalo,"I was simply AMAZED at how well they treated me - like they REALLY DO care - it wasn't an act - they weren't there JUST for the pay - and they NEVER complained about anything and trust me - they could have complained!SPLITI was in the hospital with COPD in the end intensive care unit the nurses there are absolutely awesome they took very good care of me I was on life-support for a week taken off and then put back on again they were awesome the nurses and doctors although I must say they ship me to the fifth floor by a window and it was the month of January and it was very unpleasant it's a part of the hospital that is still very old I hope they get to it fix it up Russell Salvatore gave him some money maybe they'll do itSPLITCan't say for sure but I can tell you with certainty his chances would have been far greater with more competent care.SPLITI guess you need to be a person who has private healthcare.. horrible place, was horrible 11 years ago when they told my mother nothing was wrong and her X-rays didn't show anything.. well she never had X-rays done so how could they show nothing was wrong.. my mother was splitting open on her sides from fluid in her abdomen from ovarian cancer .. horrible place then and horrible nowSPLITDO NOT TAKE YOUR LOVED ONES TO THIS DEATH TRAP


UPDATE:

Dad spent 6 months in that God awful place.SPLITOne of the other nurses I happened to be walking by and went into check on the patient with the asthma attack the patient was dead they had forgotten to turn ON the Oxygen Machine.SPLIT255",45.4054054054054,16.666666666666664,12.5,0.0,0.0,2.0714285714285716,85,89,88,89.66666666666667
Strong Memorial Hospital,https://www.yelp.com/biz/strong-memorial-hospital-rochester-3,"I do not think they should ever be considered an option for anybody/somebody`s needs when looking for Medical/ Mental quality,honest, ethical oath abiding care, compassionate care you will not find any of these qualities in Strong / Galisano Hospital.SPLITThe Very Best Hospital in Rochester New York 14 was Genesee Hospital who were Great way Before Strong ever would have maybe been given an after thought well as the saying goes Dear Genesee Hospital only the GOOD DIE YOUNG.SPLITThe entire staff in the Imaging Center was excellent, they treated me with total respect and the level of care was outstanding, I never once did not know what was going on.SPLITOverdoses are rare with these patients, the danger may just be from under medicating them, or refusing to refill patients prescriptions on time, leaving them days without them, while they are forced into a unnecessary dangerous withdrawals or abandoning their chronic pain patients altogether, Being a medical Monopoly they are allowed to use tactics like coersion, duress, constant threats if you fail one of the many excessive hoops you are forced to jump through.SPLITI am a chronic pain patient, I can tell you my life is a living Hell, if Strong continues on this War on Chronic Patients, we are close to doing something to stop this dangerous situation.SPLITThreats and duress will no longer be tolerated, going to appointments frequently or jumping through hoops under the constant threat that our necessary pain meds won't be filled.SPLIT427",38.48684210526316,43.47826086956522,30.76923076923077,100.0,0.0,2.875,82,89,91,91.33333333333333
Good Samaritan Hospital Medical Center,https://www.yelp.com/biz/good-samaritan-hospital-medical-center-west-islip-4,"She made the time go by faster by chatting.john the radiologist was telling funny jokes and made me smile as he was doing my cat scan and the guy who took my blood was very nice and super cute.SPLITThey were all pretty friendly and attentive and did anything they could to help me out during the long labor which was for the most part pleasant because I chose to have the epidural pretty early on in the labor.SPLITI could see the compassion and care that this man had for the patients he is entrusted with, and I was so very thankful that he cared so much.SPLITI knew nothing about this - I was crying and distraught and they ignored me and treated me like a criminal- I begged for some information or to speak to a counselor or social worker and they just stared at me and ignored me- my husband was unconscious and they would not give me any information- he ended up passing away - and they didn't contact me directly- this is a horrible hospital- with insensitive nurses , etc- I hate them- then they had the nerve to send me a condolence card which I promptly threw out - then their bereavement Dept starting contacting me/ I told them it was too late to ""comfort me"" after the unconscionable behavior of the nurses when my husband passed/ - I told them to NEVER contact me again- go to Southside/ NorthWell health / NorthWell Health- that is my opinion - avoid Good Samaritan like the plague!SPLITI called my doctor and she assured me she'll be there in less than 30 minutes .... so I stayed unfortunately ....within those 30 minutes I had a nurse walk out on me  saying I was ""over exaggerating "" if it wasn't for the   anesthetist that opened the door to see why I was screaming (I'll like to stress that I was in the room alone screaming ) the pain was so bad I removed all equipment on  me off.....and the nurse a female didn't give two you know what about me .... if it wasn't for this gentleman!SPLITThe nurse was DISGUSTINGLY rude and would walk out of the room in frustration when i was crying in pain asking for help!SPLIT686",30.84886128364389,8.571428571428571,21.428571428571427,100.0,0.0,1.9629629629629632,81,92,90,89.33333333333333
White Plains Hospital Center,https://www.yelp.com/biz/white-plains-hospital-white-plains,"I had my baby here with Dr khoury and his team
The best place and experience I have ever had 
I got the best care
The best nurses
The best food 
The most comfortable stay 
A bed for my husband
A private recovery room, delivery 
This was 10 stars 
I didn't want to leave 
This is a magnet hospital and my baby and I and my husband were treated like royalty 
We got a steak and lobster dinner
Starbucks coffee all day 
A hot breakfast 
This was like a hotel
The nurses are the best!SPLITWe had our first born just the other day and everyone here has been excellent and exceptional my wife is totally satisfied on totally satisfied and would recommend this Hospital absolutely to anyone and everyone parking is good the cafe is good the staff is greatSPLITI feel secure and confident that  she is receiving excellent treatment  while she is in the care of  Dr. Peter Chu and Dr.Nora Gashi, as well as  the awesome nursing staff.SPLITMore gut-wrenchingly, despite strict orders from the family NOT to tell my mother (who had a tube down her throat and was terrified and in severe pain) that she had cancer until AFTER THE TUBE WAS REMOVED and AFTER THE FAMILY HAD SPOKEN TO HER, one of the hare-brained nurses took it upon herself to inform my Mom that she had a neoblast and would likely die.SPLITThe whole attitude of the staff presented as I was an inconvenience who was ruining their night and that I had a lot of nerve to ask for decent treatment while I was in agonizing pain.SPLITBlood work:
White Blood Count: 10.2 (anything over 10 indicative of infection)
MPV (Mean Platelet Volume): 8.8. anything lower than 9.6 indicative of infection/ danger of blood loss if injury or surgery.SPLIT417",45.64459930313589,23.529411764705877,46.153846153846146,50.0,50.0,3.450980392156864,87,96,92,93.33333333333333
Cayuga Medical Center At Ithaca,https://www.yelp.com/biz/cayuga-medical-center-ithaca-5,"Growing up in smaller towns you didn't really have much of a choice when it came to a hospital, but when I was younger my family and I loved Ithaca hospital they took excellent care of my sister when she was first diagnosed diabetes and me when I was really sick with Crohn's .SPLITI went in yesterday for minor hand surgery,and everyone, from the volunteer who greeted me at admission, to the nurse who wheeled me out, were compassionate, caring, attentive, patient, and professional.SPLITNext the first person I saw was my doctor she was awesome very good and made sure I was okay and figured out what I needed.SPLITMy experiences as a local person have been mixed, but CMC is as bad or worse than any in slow, incomprehensible billing.SPLITAt first we thought it was a fluke and they had a bad night when my sister had to go in and they screwed her over royaly when she had blood sugars all over the place and basically didn't care and just discharged her without really making sure she was okay to go home.SPLITThe service was fast but nothing which changed the stroke prognosis (vs Stanford's Stem cell treatment that cures Stroke Damage completely in a year ) They do know how to do useless stuff, I was given a stool softener prescription of total clinical irrelevance as prescription medicine.SPLIT126",35.106382978723396,16.666666666666664,0.0,0.0,0.0,2.25,86,92,94,92.33333333333333
Plainview Hospital,https://www.yelp.com/biz/plainview-hospital-plainview,"yea manhasset and LIJ have the new renovated maternity ward, but i'd rather have the attention and the special care that i need than staying in a ""nice room"".SPLITMike in pre-op, Lydia, night nurse in ICU, Claudene in post op/recovery were all especially wonderful, pleasant, professional, and caring.SPLITThere is a lot I don't remember but what I can tell you from my own memory is that most of the nurses who took care of me were wonderful.SPLITHad to make an unfortunate visit in the middle of the night because my 17month old
Son was in a lot of pain in his arm, crying every time it was touched, security let me in through the wrong door bc I never been there before and he saw us holding him by the door, walked us to the right area, signed in and a nurse met us in the waiting room, apparently she has seen this injury before and was able to help right away.SPLITShe has a URINARY TRACT INFECTION and would have gone home to either suffer some more without treatment or to die of sepsis!!!SPLITThey got me in and out quickly but DID NOT help at all with my pain and symptoms!SPLIT420",46.73539518900344,36.66666666666666,18.75,100.0,0.0,3.05,77,90,90,87.66666666666667
St Joseph Hospital,https://www.yelp.com/biz/st-josephs-hospital-bethpage-2,"I wouldn't take my Dog to this hospital I actually have my dog at a long island Vet for a disk operation and he is getting better care The ER is from Hell..It so embarrassing to the catholic health care system St Francis is amazing what a difference ..Four Star's  to st franny But NEVER EVER bring anyone you Love there  no class o care no concern no bed side manners NOTHING.NOTHING..On my way out of pocket to South Nassau to get some Respect for my loved one HORRORSPLITI brought my brother here and the treatment and care was fantastic, all the doctors, nurses and nurses assistants were great, I would recommend this hospital!SPLITthe critical care unit was remarkable as well , those that Delivered the food and cleaned the room did there best to make me smile .SPLITanywhozzy, apparently they have absolutely no problem whatsoever with child molesters but if you mention it to them, that's where they have the problem, so according to them it A-OK to molest children but not to talk about it or bring it up.SPLITI went to the hospital in EXCRUCIATING PAIN and after HOURS of sitting around & no tests being done they were going to send me home.SPLITHe told her, and I quote ""your symptoms don't make sense and I have sick patients I need to see I can prescribe you an opioid and dismiss you"" she expressed she didn't want to walk out with pain killers she asked for a possible MRI or x-Ray.SPLIT497",33.91304347826087,28.125,25.0,80.0,100.0,2.017543859649123,81,87,87,87.66666666666667
Catskill Regional Medical Center,https://www.yelp.com/biz/catskill-regional-medical-center-harris-5,"Crystal Run Healthcare, located 2 minutes from Exit 109 of Route 17 in Rock Hill, NY and in Middletown, NY, clearly has the absolute BEST medical care in the entire Sullivan County.SPLITThere are absolutely ZERO reasons for the average person to visit the city for doctors because Crystal Run Healthcare is completely trustworthy and has outstanding doctors!SPLITBest birthing experience in 2017 and looking forward to giving birth again this year.SPLITAnd when i disputed the bill charges the hospital did not care to help with the over charge no explanation over charges bill.SPLITThey had neglected my friends symptoms regarding problems swallowing, never having done any tests or imaging, and now he's fighting lung cancer that is going to take his life in under a year.SPLITAwful, Awful, Awful experience from beginning to end.SPLIT137",30.52631578947368,44.444444444444436,50.0,100.0,0.0,2.230769230769231,86,90,92,89.33333333333333
